dataset,bundle_id,sample_idx,gt_category,gt_cosine,gt_rank,gt_representative_items
pog,672,152,1199c4654170f33208d7932d7d2587a5,-0.3324544335585107,41,"[""很仙的上衣百搭洋气女装2019款春温柔复古荷叶袖内搭打底网纱小衫"", ""2019新款很仙的上衣洋气春款可爱娃娃领雪纺衫针织开衫马甲两件套"", ""播喜曼妮 春装女2019新款 复古秋冬女打底衫上衣荷叶边长袖雪纺衫""]"
pog,672,152,fc528592c3858f90196fbfacc814f235,0.6211343455230749,11,"[""红袖春秋新款大方后拉链风琴褶高腰百褶中长款针织半身裙潮"", ""相对纶/在路上暗橘高腰绑带复古裙半身开叉 通勤优雅中长裙包臀"", ""夏季女生银色皮裙短裙高腰背带裙街头显瘦嘻哈NANAWANG原创设计师""]"
pog,681,153,6eb82f81b7105a1112fec1bb3c8dd62b,0.38913656544101455,15,"[""毛衣条纹九分袖宽松韩版春装女2019新款打底衫套头喇叭袖针织衫女"", ""韩都衣舍2018秋装新款女韩版连帽宽松针织衫chic毛衣JM6116蒖於"", ""奥芝国毛衣外套女韩版2018新款长袖宽松针织开衫慵懒风上衣中长款""]"
pog,681,153,b608ccb44928992e75009892971acd46,0.9038923123168868,5,"[""欧美街头扣八角帽黑色毛呢海军帽贝雷帽潮时尚英伦平顶军帽秋冬款"", ""新款原宿风个性铁环黑色毛呢帽子女秋冬季潮韩版复古大檐爵士礼帽"", ""贝雷帽女秋冬韩版简约百搭八角帽子文艺日系小清新可爱南瓜画家帽""]"
pog,696,154,126c091a8ff171f694733a624089e68a,0.832565686663044,7,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,696,154,2450d5bfc87a1f5b96e2837f5c87a70c,0.07822712245013279,19,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,705,155,664162d351ab59ea042546db288bbf7c,0.7188987266476892,10,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,705,155,b5512b7b61119e0a76d1f6b3bd6d2b94,0.9208589567196266,4,"[""九分打底裤女春秋薄款外穿弹力小脚裤韩版修身显瘦9分小黑裤潮"", ""逸阳女裤2019春秋新款高腰打底裤女外穿高弹力紧身小脚魔术裤长裤"", ""原创森女部落打底裤秋外穿九分裤小脚裤2018新款紧身裤学生裤子女""]"
pog,706,156,2450d5bfc87a1f5b96e2837f5c87a70c,0.3206396647482599,18,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,706,156,841c8877534da01768696cd2375bab70,-0.1219808467519995,30,"[""SINCE THEN 拥抱月亮的星星choker项圈配饰颈带颈链项链女锁骨链"", ""日韩版颈链蝴蝶结淡水珍珠水晶项链脖链挂饰品锁骨链短款项圈吊坠"", ""EEKE Studio 兔子Choker项圈黑色丝绒项链女纯银吊坠颈带锁骨链""]"
pog,708,157,126c091a8ff171f694733a624089e68a,0.6572421626804739,13,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,708,157,3e600277f4bf92983bf6fcb0ac09e0d7,0.8059318345996556,9,"[""famous 2018秋季新款高腰休闲宽松灰色针织阔腿裤女"", ""欧可芮 时髦复古格纹高腰直筒长裤修身通勤铅笔西裤小脚裤女秋冬"", ""&amp;[KZ116836AL] 笑涵阁轻松一字马 强弹力裤脚毛须开衩休闲铅笔裤""]"
pog,711,158,03bfc1d4783966c69cc6aef8247e0103,0.818708155465957,6,"[""NOTHOMME日系潮牌破洞割破黑色休闲裤男装修身锥形裤长裤ifashion"", ""不再上架修身男工装秋冬季百搭休闲小脚长裤S|217114515"", ""ifashion男裤子嘻哈伦裤小脚休闲裤男宽松多袋工装裤潮束脚裤D44""]"
pog,711,158,82462c11b65faedd60ec94210debc584,0.8644726541525366,2,"[""COKEIN2018秋冬新款连帽外套工装港风潮牌百搭运动休闲帅气夹克"", ""Gurbaks春季工装牛仔夹克男帅气潮流牛仔衣宽松落肩款浅色外套男"", ""yesman 潮牌春秋季破洞牛仔外套男士韩版做旧夹克学生帅气开衫""]"
pog,719,159,3afab60a60abe737c6b12772e0fcec0a,0.8911410127028082,3,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""ECCO爱步夏季女鞋 黑色方跟高跟鞋女露趾凉鞋女 型塑65 251323"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog,719,159,77c9c3bb3736bf7ba3a3d36b532f6962,0.6756960991975816,13,"[""BettyChow囤货区 店主多色自留 万用搭配 大露背V领冰丝吊带背心"", ""秘密盒子 浪漫世纪新款时尚百搭性感真丝V领内搭蕾丝背心吊带女"", ""字母吊带背心女外穿短款露脐内搭春夏季2019新款韩版打底衫学生""]"
pog,722,160,2450d5bfc87a1f5b96e2837f5c87a70c,0.2992265453891988,20,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,722,160,95c3a26ab13f3ec5cd28a281e3685e7b,0.3340035865496105,18,"[""韩国气质五角星星耳环女长款耳坠 欧美简约百搭个性潮人耳钉耳饰"", ""西班牙PD Paola Ins潮牌 纯银镀18k金复古大圆圈耳环耳圈 现货"", ""流苏耳环长款女欧美夸张复古水晶耳坠民族风气质韩国耳饰波西米亚""]"
pog,723,161,126c091a8ff171f694733a624089e68a,0.019290647823668336,32,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,723,161,6eb82f81b7105a1112fec1bb3c8dd62b,-0.15449259473295443,46,"[""毛衣条纹九分袖宽松韩版春装女2019新款打底衫套头喇叭袖针织衫女"", ""韩都衣舍2018秋装新款女韩版连帽宽松针织衫chic毛衣JM6116蒖於"", ""奥芝国毛衣外套女韩版2018新款长袖宽松针织开衫慵懒风上衣中长款""]"
pog,730,162,126c091a8ff171f694733a624089e68a,0.889292602163072,1,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,730,162,3e600277f4bf92983bf6fcb0ac09e0d7,0.8510384411291825,2,"[""famous 2018秋季新款高腰休闲宽松灰色针织阔腿裤女"", ""欧可芮 时髦复古格纹高腰直筒长裤修身通勤铅笔西裤小脚裤女秋冬"", ""&amp;[KZ116836AL] 笑涵阁轻松一字马 强弹力裤脚毛须开衩休闲铅笔裤""]"
pog,758,163,126c091a8ff171f694733a624089e68a,0.7303629492608671,1,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,758,163,95c3a26ab13f3ec5cd28a281e3685e7b,0.7223357292897876,2,"[""韩国气质五角星星耳环女长款耳坠 欧美简约百搭个性潮人耳钉耳饰"", ""西班牙PD Paola Ins潮牌 纯银镀18k金复古大圆圈耳环耳圈 现货"", ""流苏耳环长款女欧美夸张复古水晶耳坠民族风气质韩国耳饰波西米亚""]"
pog,768,164,23ee17885f87575534b44d099507a747,-0.11022123969607817,32,"[""欧洲站2017秋冬新款真皮高帮休闲鞋男女鞋红色平底系带街舞板鞋潮"", ""热风冬款小清新系带女士休闲鞋平跟单鞋青年高帮鞋H91W7411"", ""百搭加绒厚底单鞋女松糕底高帮女鞋真皮2018秋冬系带英伦休闲新款""]"
pog,768,164,2450d5bfc87a1f5b96e2837f5c87a70c,0.3240515303237865,17,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,783,165,664162d351ab59ea042546db288bbf7c,0.8510383491820496,2,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,783,165,852a581f78e4f4d7ecf9972a038e440c,0.8249889686364988,3,"[""动力足女鞋秋冬2018新款长靴子平底皮靴加绒真皮平跟马靴女长筒靴"", ""ins马丁靴女英伦风短筒2018秋冬新款学生韩版百搭粗跟短靴女中跟"", ""薇娅viya定制2018春秋新款尖头中筒靴粗跟水钻尖头马丁靴弹力靴女""]"
pog,785,166,126c091a8ff171f694733a624089e68a,0.7727880799219169,2,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,785,166,7b0b5e99f45560c0f83ee235d461ca04,0.11014227421387335,33,"[""聚利时钢带防水女表韩版女士手表女学生简约时尚潮流休闲大气腕表"", ""聚利时女士手表女学生韩版简约时尚潮流复古ins风大气质防水女表"", ""聚利时JULIUS手链金属带女表水钻女士表切割面设计OL时尚潮流手表""]"
pog,790,167,6eb82f81b7105a1112fec1bb3c8dd62b,0.619702163293187,8,"[""毛衣条纹九分袖宽松韩版春装女2019新款打底衫套头喇叭袖针织衫女"", ""韩都衣舍2018秋装新款女韩版连帽宽松针织衫chic毛衣JM6116蒖於"", ""奥芝国毛衣外套女韩版2018新款长袖宽松针织开衫慵懒风上衣中长款""]"
pog,790,167,852a581f78e4f4d7ecf9972a038e440c,0.6481222970638453,5,"[""动力足女鞋秋冬2018新款长靴子平底皮靴加绒真皮平跟马靴女长筒靴"", ""ins马丁靴女英伦风短筒2018秋冬新款学生韩版百搭粗跟短靴女中跟"", ""薇娅viya定制2018春秋新款尖头中筒靴粗跟水钻尖头马丁靴弹力靴女""]"
pog,801,168,022ab423f035b47ac0af5046c51ed093,0.7767158390068768,6,"[""忠犬小八2018秋冬季新品半高领套头长袖毛衣女宽松韩版上衣打底衫"", ""九月陌墨 2019春季新款女装复古刺绣中长针织开衫女 宽松毛衣外套"", ""大喜自制 秋冬新款套头镂空手工编织宽松毛衣长袖百搭v领纯色外套""]"
pog,801,168,664162d351ab59ea042546db288bbf7c,0.923842630073165,1,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,802,169,03bfc1d4783966c69cc6aef8247e0103,0.9475531014784602,1,"[""NOTHOMME日系潮牌破洞割破黑色休闲裤男装修身锥形裤长裤ifashion"", ""不再上架修身男工装秋冬季百搭休闲小脚长裤S|217114515"", ""ifashion男裤子嘻哈伦裤小脚休闲裤男宽松多袋工装裤潮束脚裤D44""]"
pog,802,169,19125833f147d19800e3aa39ecfc76c2,0.5951357344133756,21,"[""seagull-海鸥手表男士镂空多功能自动机械表皮带防水男表819.317"", ""依波表男士石英表钢带情侣手表潮流时尚女表防水男表精品国表1045"", ""卡罗莱超薄男表皮带男士手表男时尚休闲石英表学生防水浮雕非机械""]"
pog,806,170,126c091a8ff171f694733a624089e68a,0.6065646334080191,4,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,806,170,2450d5bfc87a1f5b96e2837f5c87a70c,0.8724921646954464,1,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,808,171,3e600277f4bf92983bf6fcb0ac09e0d7,0.7267271350294952,9,"[""famous 2018秋季新款高腰休闲宽松灰色针织阔腿裤女"", ""欧可芮 时髦复古格纹高腰直筒长裤修身通勤铅笔西裤小脚裤女秋冬"", ""&amp;[KZ116836AL] 笑涵阁轻松一字马 强弹力裤脚毛须开衩休闲铅笔裤""]"
pog,808,171,6eb82f81b7105a1112fec1bb3c8dd62b,0.27857395465930634,17,"[""毛衣条纹九分袖宽松韩版春装女2019新款打底衫套头喇叭袖针织衫女"", ""韩都衣舍2018秋装新款女韩版连帽宽松针织衫chic毛衣JM6116蒖於"", ""奥芝国毛衣外套女韩版2018新款长袖宽松针织开衫慵懒风上衣中长款""]"
pog,813,172,664162d351ab59ea042546db288bbf7c,0.7188987266476892,10,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,813,172,a6cd655d1645f38869be793d5fb194cb,0.8662521267849277,7,"[""2018秋冬新款高腰阔腿裤牛仔裤女宽松 港味复古牛仔喇叭裤女长裤"", ""ITYOUMIO 2019夏季韩版新款宽松破洞毛须边显瘦百搭牛仔短裤"", ""红人馆显瘦牛仔裤女秋季2018新款韩版高腰宽松九分裤直筒阔腿裤子""]"
pog,815,173,664162d351ab59ea042546db288bbf7c,0.910672004350252,2,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,815,173,8585a77eaebc91282b433359863cb569,0.5187967309893393,9,"[""青蔷薇2018秋冬季新款加厚棉服女短款学生小清新保暖休闲棉衣外套"", ""原创森女部落可爱棉服短款面包服chic冬季女棉衣学生韩版ulzzang"", ""韩都衣舍2017韩版女装冬装新款宽松男友风短款棉衣棉服JT8158..槿""]"
pog,820,174,2637918fb4c6fbe3432dab045d841406,-0.27694600090079013,28,"[""皮带女真皮针扣休闲简约百搭细裤带复古手工穿线装饰头层牛皮腰带"", ""腰带女bf风简约百搭装饰连衣裙韩版金属爱心环皮带学生牛仔裤带黑"", ""卜柯文官方女士红色复古宫廷风腰带新品chrisbychristopherbu""]"
pog,820,174,664162d351ab59ea042546db288bbf7c,0.4211987814937969,13,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,820,174,fbf269b6cc339b080853c548156a1050,0.07283584169533025,20,"[""ORWhite chic早秋风衣女中长款韩版秋季2018新款过膝气质复古外套"", ""现货 女款风衣外套女2018新款春秋中长款气质百搭小个子连帽外套"", ""短款风衣女2019春装新款韩版宽松木香屋6452系带双排扣小个子外套""]"
pog,846,175,3afab60a60abe737c6b12772e0fcec0a,0.8929472318045479,1,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""ECCO爱步夏季女鞋 黑色方跟高跟鞋女露趾凉鞋女 型塑65 251323"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog,846,175,841c8877534da01768696cd2375bab70,0.8880219948783432,2,"[""SINCE THEN 拥抱月亮的星星choker项圈配饰颈带颈链项链女锁骨链"", ""日韩版颈链蝴蝶结淡水珍珠水晶项链脖链挂饰品锁骨链短款项圈吊坠"", ""EEKE Studio 兔子Choker项圈黑色丝绒项链女纯银吊坠颈带锁骨链""]"
pog,853,176,9e3e1aff5fca5f418e5e3679ff932c05,0.9117722990522249,5,"[""人本白色帆布鞋男士低帮布鞋韩版情侣板鞋百搭学生休闲小白鞋球鞋"", ""环球秋季皮面街拍高帮帆布鞋男韩版潮休闲ulzzang贝壳头学生板鞋"", ""韩版小白潮鞋高帮帆布鞋男高邦休闲板鞋2019新款春季百搭男鞋网红""]"
pog,853,176,ecff24c1d93157b5c20fd73bb31faced,0.9565080401125455,2,"[""NOTHOMME日系潮牌圆领套头卫衣男款简约刺绣清新文艺上衣ifashion"", ""男道撞色刺绣加绒卫衣男连帽秋冬新款加厚保暖帽衫情侣休闲外套潮"", ""速写男装春季棒球服版型针织休闲卫衣外套9G723138""]"
pog,862,177,72b059d86956ec93bbe2ae5a6622f4bd,0.9221377291723564,3,"[""【FLAM 官方网店】嘻哈潮牌国潮 FYP印花情侣圆领宽松短袖T恤男"", ""马克华菲短袖t恤男士2019夏季新款半袖潮牌白色宽松圆领纯棉衣服T"", ""杨一帆2019夏季街头嘻哈宽松个性不规则环扣纯棉韩版条纹短袖T恤""]"
pog,862,177,c5a37fdeb54701aa580971fcfe834201,0.6134250123252432,21,"[""正品瑞士天梭女表 天梭库图系列石英女表 休闲女士手表T035防水表"", ""瑞士天梭手表男石英表 俊雅系列 休闲皮带T063.610.16.037.00/038"", ""Swatch斯沃琪手表女 瑞士正品 情侣运动学生石英男女表SVUT100""]"
pog,864,178,a6cd655d1645f38869be793d5fb194cb,0.560314283159253,5,"[""2018秋冬新款高腰阔腿裤牛仔裤女宽松 港味复古牛仔喇叭裤女长裤"", ""ITYOUMIO 2019夏季韩版新款宽松破洞毛须边显瘦百搭牛仔短裤"", ""红人馆显瘦牛仔裤女秋季2018新款韩版高腰宽松九分裤直筒阔腿裤子""]"
pog,864,178,bc11aa63d5a69b1b0f90c34fd2c62102,-0.08712978059160989,39,"[""雪纺衬衫女长袖韩范2018新款chic早秋上衣时尚洋气小衫女白衬衣"", ""西嘉 2018夏季新款职业通勤OL港味宽松柔软莫代尔长袖白衬衫女薄"", ""金大班占星2019春季新款法式宫廷复古白色泡泡袖衬衫文艺上衣女潮""]"
pog,867,179,19125833f147d19800e3aa39ecfc76c2,-0.7766466093911208,60,"[""seagull-海鸥手表男士镂空多功能自动机械表皮带防水男表819.317"", ""依波表男士石英表钢带情侣手表潮流时尚女表防水男表精品国表1045"", ""卡罗莱超薄男表皮带男士手表男时尚休闲石英表学生防水浮雕非机械""]"
pog,867,179,46eacb79120159c0d446c08e1f671b0f,-0.466738341580521,44,"[""2019春夏季女装新款 纯棉修身圆领纯白色T恤女黑短袖衫时尚上衣服"", ""日着原创【轻运动】2017夏装新款 短款百搭针织上衣白色t恤女短袖"", ""[VNOOK2019春新款]基础百搭 单穿内搭长袖侧开叉圆领T恤 女三色""]"
pog,869,180,126c091a8ff171f694733a624089e68a,0.7846079395411414,10,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,869,180,bc11aa63d5a69b1b0f90c34fd2c62102,-0.5786304843238478,46,"[""雪纺衬衫女长袖韩范2018新款chic早秋上衣时尚洋气小衫女白衬衣"", ""西嘉 2018夏季新款职业通勤OL港味宽松柔软莫代尔长袖白衬衫女薄"", ""金大班占星2019春季新款法式宫廷复古白色泡泡袖衬衫文艺上衣女潮""]"
pog,880,181,664162d351ab59ea042546db288bbf7c,0.9335540973256067,1,"[""凯莉包小真皮包包女包2019新款单肩斜挎手提包白色时尚大容量大包"", ""无香原创 净心花 古风禅意手工手绘棉麻帆布包包中国风女士单肩包"", ""真皮手提女包韩版时尚2019新款夏天牛皮单肩包女士斜挎大容量包包""]"
pog,880,181,852a581f78e4f4d7ecf9972a038e440c,0.5281428187811268,7,"[""动力足女鞋秋冬2018新款长靴子平底皮靴加绒真皮平跟马靴女长筒靴"", ""ins马丁靴女英伦风短筒2018秋冬新款学生韩版百搭粗跟短靴女中跟"", ""薇娅viya定制2018春秋新款尖头中筒靴粗跟水钻尖头马丁靴弹力靴女""]"
pog,883,182,126c091a8ff171f694733a624089e68a,0.889292602163072,1,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,883,182,b608ccb44928992e75009892971acd46,0.7941641965635371,3,"[""欧美街头扣八角帽黑色毛呢海军帽贝雷帽潮时尚英伦平顶军帽秋冬款"", ""新款原宿风个性铁环黑色毛呢帽子女秋冬季潮韩版复古大檐爵士礼帽"", ""贝雷帽女秋冬韩版简约百搭八角帽子文艺日系小清新可爱南瓜画家帽""]"
pog,889,183,03bfc1d4783966c69cc6aef8247e0103,0.7980302521779747,9,"[""NOTHOMME日系潮牌破洞割破黑色休闲裤男装修身锥形裤长裤ifashion"", ""不再上架修身男工装秋冬季百搭休闲小脚长裤S|217114515"", ""ifashion男裤子嘻哈伦裤小脚休闲裤男宽松多袋工装裤潮束脚裤D44""]"
pog,889,183,814ed433f7b89cef654140214dfdaab5,0.8116600760784042,7,"[""2019新款男鞋春季潮鞋厚底增高运动休闲鞋潮流个性百搭黄色老爹鞋"", ""椰子鞋网红同款透气老爹鞋熊猫鞋子ins超火男情侣鞋2019春季新款"", ""2018男鞋冬季新款鞋子休闲皮鞋英伦百搭韩版潮流透气板鞋小白鞋男""]"
pog,894,184,03bfc1d4783966c69cc6aef8247e0103,0.9695425022751762,1,"[""NOTHOMME日系潮牌破洞割破黑色休闲裤男装修身锥形裤长裤ifashion"", ""不再上架修身男工装秋冬季百搭休闲小脚长裤S|217114515"", ""ifashion男裤子嘻哈伦裤小脚休闲裤男宽松多袋工装裤潮束脚裤D44""]"
pog,894,184,72b059d86956ec93bbe2ae5a6622f4bd,0.9104825979101031,5,"[""【FLAM 官方网店】嘻哈潮牌国潮 FYP印花情侣圆领宽松短袖T恤男"", ""马克华菲短袖t恤男士2019夏季新款半袖潮牌白色宽松圆领纯棉衣服T"", ""杨一帆2019夏季街头嘻哈宽松个性不规则环扣纯棉韩版条纹短袖T恤""]"
pog,898,185,126c091a8ff171f694733a624089e68a,0.8217307177199408,8,"[""网红羊羔毛豆豆鞋女冬季加绒2018新款毛毛绒白色棉鞋一脚蹬毛毛鞋"", ""2019新款春秋鞋平底鞋软底真皮女鞋百搭舒适韩版平跟皮鞋大码单鞋"", ""刘亦菲唐嫣同款交叉绑带单鞋女平底百搭韩版裸色尖头中空黑色凉鞋""]"
pog,898,185,2450d5bfc87a1f5b96e2837f5c87a70c,-0.021977085223313896,20,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,903,186,2450d5bfc87a1f5b96e2837f5c87a70c,0.825355439459571,4,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""威娅纪秋冬连衣裙女灯芯绒高腰大摆拖地长裙到脚踝的长款裙子"", ""2018新款女装夏装裙子碎花雪纺连衣裙中长款显瘦沙滩裙海边度假仙""]"
pog,903,186,64fe11119537f0ea81cfb5e4d54b3c71,0.869474098576529,3,"[""生日礼物千寻海风紫水晶银手链女纯银闺蜜首饰品送女友"", ""HEFANG Jewelry/何方珠宝糖果手链 925纯银女个性ins风chic首饰品"", ""壹克 Tlas&amp;Co 925银镀金魔法帽晶钻手链原创设计手环女礼物""]"
pog,906,187,841c8877534da01768696cd2375bab70,-0.34357017253562583,34,"[""SINCE THEN 拥抱月亮的星星choker项圈配饰颈带颈链项链女锁骨链"", ""日韩版颈链蝴蝶结淡水珍珠水晶项链脖链挂饰品锁骨链短款项圈吊坠"", ""EEKE Studio 兔子Choker项圈黑色丝绒项链女纯银吊坠颈带锁骨链""]"
pog,906,187,c6ba1690407cbd175f036694488a914e,0.7855163560069978,9,"[""Designer Plus 卫衣2019新款女春长袖宽松学院风撞色拼接连帽上衣"", ""迷阵秋季新款民族风印花上衣外套显瘦春秋长袖连帽套头短款卫衣女"", ""MG小象白色心机卫衣女chic夏季新款韩版宽松长袖V领学生休闲上衣""]"
pog,907,188,0ab410a4baf435f5b6496cb061c11dc1,0.3954004010801728,3,"[""曼古银/曼谷银s925银耳钉时尚气质韩国简约短发小巧珍珠耳环女"", ""简约黑白色几何贝壳耳钉假耳环耳夹无耳洞耳饰日韩国韩版时尚配饰"", ""七里苏里复古会动的耳钉网红ins风几何小众纯银耳环女无耳洞耳夹""]"
pog,907,188,852a581f78e4f4d7ecf9972a038e440c,-0.14072658479763528,45,"[""动力足女鞋秋冬2018新款长靴子平底皮靴加绒真皮平跟马靴女长筒靴"", ""ins马丁靴女英伦风短筒2018秋冬新款学生韩版百搭粗跟短靴女中跟"", ""薇娅viya定制2018春秋新款尖头中筒靴粗跟水钻尖头马丁靴弹力靴女""]"
pog,911,189,19125833f147d19800e3aa39ecfc76c2,0.6796913201184214,19,"[""seagull-海鸥手表男士镂空多功能自动机械表皮带防水男表819.317"", ""依波表男士石英表钢带情侣手表潮流时尚女表防水男表精品国表1045"", ""卡罗莱超薄男表皮带男士手表男时尚休闲石英表学生防水浮雕非机械""]"
pog,911,189,82462c11b65faedd60ec94210debc584,0.9500968136278901,1,"[""COKEIN2018秋冬新款连帽外套工装港风潮牌百搭运动休闲帅气夹克"", ""Gurbaks春季工装牛仔夹克男帅气潮流牛仔衣宽松落肩款浅色外套男"", ""yesman 潮牌春秋季破洞牛仔外套男士韩版做旧夹克学生帅气开衫""]"
