bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
2116,1549,0,A,"[20998, 13413]","[1549, 8021, 17628, 16945, 28062, 30186, 21617, 17472, 4722, 29470]",1. 작은 마을 Shanshan 시 작은 마을 여성을 위한 코트 2018 새로운 문학 복고풍 뿔 단추 후드 두꺼운 모직 코트; 2. 여성용 가방 2018 뉴 크로스바디 백 여성용 숄더백 다이아몬드 체인 백 대형 백 2019 다용도 트렌디 시크 여성용 가방,A. L33 플리츠 스커트 여성용 가을 겨울 중간 길이 시크릿 스커트 학생 A 라인 대형 밑단 모직 스커트 인 슈퍼 인기 스커트; B. MG 작은 코끼리 체크 무늬 허리 원피스 여성 가을 ​​신상 중간 길이 대학 스타일 긴 소매 작은 상큼한 스플리싱 스커트 유행; C. 화이트 슈즈 여성 2018 봄 신상 플랫 캐주얼 한판 만능 운동화 학생 캔버스 슈즈 인스 여성화; D. Lan Fei 여성용 검은색 양말 부츠 가을 겨울 2017 새로운 뾰족한 발가락 하이힐 탄성 부츠 뾰족한 발가락 중간 종아리 부츠 Q; E. EEKE 스튜디오 서클 귀걸이 여배우 달 크리스탈 다이아몬드 귀걸이 고급 단순 기질 비대칭 귀걸이; F.Yumomo2018 새로운 가을 겨울 숲 스타일 알바카 양면 모직 코트 여성용 중간 길이 모직 코트; G.UGG 초가을 여성 캐주얼 슈즈 워킹 시리즈 운동판 화이트 슈즈 1019108; H. Sancai 2017 새로운 겨울 의류 반 터틀넥 문자 두꺼운 모직 헐렁한 바닥 스웨터 여성용 짧은 스웨터; I. EZ14 여성용 라이트 블루 청바지 2018 슬림 태슬 청바지 여성용 타이트 팬츠 UM81006; J. STARTOWN 오리지널 디자인 가방 여성 2019 새로운 핸드백 레트로 캐주얼 스퀘어 백 숄더백 여성용 가방,A,A,1,0.34,1.0
23515,838,1,B,"[2368, 26432]","[24191, 838, 14744, 4801, 19128, 16371, 23122, 23523, 3777, 11599]","1. STPY 일본 및 한국 화이트 오일 드롭 귀걸이, 미니멀리스트 CHIC 스타일, 복고풍 기질, 다재다능한 귀걸이, 진짜 금도금 S925 수제; 2. 여성을 위한 핑크색 가리 하트 후드 스웨트셔츠 2019 새로운 봄, 여름 중간 길이 프린트 귀엽고 다재다능한 바닥 탑","A. 8070 유럽역 2018 신상 여름 유럽 신축성 허리 하이웨이스트 청바지 여성용 사이드 스트라이프 스트레이트 팬츠 트렌디 E397; B. 2019 신춘 한국판 얼짱 학생 스펀지 케이크 다용도 캐주얼 인터넷 연예인 두꺼운 밑창 스포츠 아빠 신발 여성용; C. 리버시블! ! 밝은 실크 플리츠 스커트, 가을 겨울 여성용 니트 스커트, 하이 웨이스트, 넓은 밑단, 중간 길이의 리버서블 스커트; D. HAVERICE 레스토랑, 바르면 종이소녀 룩! 싱글 브레스트 셔츠, 중간 길이 드레스, 여성용 봄 드레스; E. MG 작은 코끼리 시폰 하이웨이스트 스커트, 여성용 봄 중간 길이, 2019 새로운 러플 불규칙 A라인 스커트 트렌드; F. DEYEEN 모조 안개회색 진주 귀걸이, 지르콘 귀걸이, 귀걸이, 개성, 비대칭, 심플한 일본과 한국 기질; G. 2019 봄 신상 한국판, 다재다능한 학생 두꺼운 플랫폼 슈즈, 캐주얼 가죽 슈즈, 하라주쿠 레이스업 싱글 슈즈, 여성 트렌드 H. Julishi 여성용 시계 ins 스타일 문학적 단순 기질 다재다능한 학생 유행 얇은 벨트 2019 신형 방수 여성용 시계; I. 천국의 왕 심플한 패션 로즈 골드 사각 오프닝 여성용 팔찌; J. 가을, 겨울 여성 2018 새로운 모조 여우 모피 모피 조끼 한국 스타일 양복 조끼 모피 조끼 중간 길이 스웨터 재킷",B,B,1,0.34,1.0
2450,19727,3,D,"[29312, 3499]","[21194, 26433, 29892, 19727, 12693, 21700, 27724, 21139, 7799, 30501]","1. 흰색 하이힐, 단검, 작은 사이즈, 2019 봄 신식 여성용 싱글 슈즈, 다재다능한 요정 누드 신부 들러리 웨딩 슈즈; 2. 메쉬 원피스, 여성스러운 그림자, 2018 봄 가을 새로운 스타일, 하이웨이스트 플리츠 스커트, 슈퍼 선녀 스커트, 속이 빈 레이스 롱 스커트, 트렌디","A. 검은색 모조 스웨이드 스커트 2018 신상 가을 겨울 사슴가죽 하이웨이스트 복고 에이라인 시크한 여성 스커트 B. 오프 클리어런스 2018 겨울 신상 고단 여장 구미 유명 슬림핏 중기 슬릿 패션 스커트 C. 레드와 블랙 대비 스티치 러플 레이스 하이웨이스트 A라인 우산 드레스; D. Catiro 네잎 클로버 목걸이 틈새 디자인 쇄골 체인 여성용 트렌디한 스털링 실버 인터넷 연예인 펜던트 스와로브스키 지르코늄 상감; E. 보스톤 미술관 승인 2~3개, Chu Meng Artibu 여름 신풍 프린트 비대칭 스커트; F. MG 아기 코끼리 뿔 단추 모직 재킷 여성용 중간 길이 순색 상의 가을 겨울 2018 새로운 달콤한 후드 코트; G. Zhang Zixuan 흰색 반팔 티셔츠 여성용 2018 신상 순면 슬림핏 바닥 셔츠 루즈 슬리밍 탑 티셔츠 #; H. Qianggunjia 봄 여름 한국식 중장 흰색 기질 엉덩이를 감싸는 스웨터 스커트 브이넥 핏 스트립 니트 드레스, 여성용; I.지방시/지방시 크리스탈 팔찌 유럽과 미국의 보석 다이아몬드 팔찌 새로운 기질 여성 팔찌; J. Handu Yishe 2018 신상 여성 봄 의류 한국식 편지 웹 후드 긴팔 스웨트 셔츠 OEJ7973廵",D,D,1,0.34,1.0
7997,28238,9,J,"[29855, 13302]","[28829, 6757, 20042, 9791, 25027, 9837, 1958, 28245, 22830, 28238]","1. 2019 봄, 가을 태슬 데님 와이드 레그 팬츠 여성용 9부 바지 루즈한 대형 하이 웨이스트 청바지 로우 에지 스트레이트 팬츠; 2. Ins 여성용 흰색 신발 봄 다재다능한 기본 가죽 학생 신발 플랫 싱글 신발 정품 가죽 신발 여성 캐주얼 신발",A. 봄 신상 슬림핏 스트라이프 레깅스 남성용 일본 복고 대비 컬러 다재다능한 작은 발 캐주얼 팬츠 한국식 천팬츠 트렌드; B. 일리 그레이 2019 여름 신상 뾰족한 배색 리본 뮬 로우힐 여성용 두꺼운 굽 샌들 C. 여성용 니트 운동화 두꺼운 밑창 2018 여름 새 여성용 운동화 통기성 아빠 신발 한국어 버전 여성용 다용도 기능 신발; D. JM 가을 여성 2018 신상 긴팔 스트레이트 블랙 중간 길이 니트 바닥 무릎 높이 티셔츠 드레스; E. 2018 여성 여름 두꺼운 굽의 새로운 투명 샌들 인터넷 연예인 같은 스타일 오픈 발가락 버클 스트랩 다용도 크리스탈 하이힐 트렌드; F. 작은 코끼리 가방 귀여운 여성스러운 하트 크로스바디 가방 여성용 대학 스타일 하라주쿠 가방 2017 새로운 유행 한국 스타일 학생; G. 2018 가을 겨울 여성용 바지 신상 하이웨이스트 캐주얼 니트 9부 하렘 팬츠 포켓 당근 팬츠 인터넷 연예인 할머니 바지; H. 2개 무료 배송 한국 스타일의 새로운 패션 복고풍 기하학적 아크릴 사각형 컬러 대형 귀걸이 및 여성용 귀걸이; I. Liseyen 여성 블랙 원피스 2019 신형 중기 기질 ol 민소매 슬림 햅번 블랙 원피스 여름 J. Handu Yishe 여성용 플래그십 스토어 코트 2018 여성용 가을 편지 인쇄 하이 칼라 풀오버 여성용 루즈 스웨트 셔츠,J,J,1,0.34,1.0
8736,14390,3,D,"[5929, 11371]","[30086, 28970, 2554, 14390, 11482, 1760, 15619, 27724, 13701, 26455]","1. 2018 봄 가을 신상 여성화, 싱글 슈즈, 캐주얼 슈즈, 한식 플랫폼 슈즈, 만능 운동화, 두꺼운 화이트 슈즈 2. 귀걸이, 여성스러운, 한국적인 틈새, 2019년 최신 유행 귀걸이, 패셔너블하고 고급스러운 프랑스 귀걸이, 인터넷 연예인 귀걸이","A. 숲속 소녀중기 모직 코트 겨울 학생 한국어 버전 2018 새로운 디자인 숲 코트 대학 스타일; B. 베스트 2018 봄 신상 카운터 캐주얼 슈즈 로퍼 여성 싱글 슈즈 시크한 가죽 슈즈 YRG01AM8; C. [구매시 할인] 2018 봄 신상 펑거스 엣지 여성용 터틀넥 쉬폰 셔츠, 안감에 연꽃 잎 프린트가 있음; D. 모자 여성 봄 여름 캐주얼 전 경기 문자 자수 뾰족한 모자 베이지 화이트 자외선 차단 태양 모자 야외 야구 모자; E. 여성용 두꺼운 밑창이 있는 검은 플랫폼 신발 2018 새로운 다목적 7cm 슬림 내부 고조 여성 신발 겨울 플러스 벨벳 면화; F. 여름 한국식 민소매 니트 바닥 셔츠 2018년 신제품 다용도 탑과 컬러풀한 스트라이프 얼짱 조끼; G. Zhonggu Xiaoba 2018 가을 겨울 신축성 허리 주름 모직 복고 체크 반장 A라인 우산 스커트 여아용 H. Zhang Zixuan 흰색 반팔 티셔츠 여성 2018 신상 순면 슬림 바닥 셔츠 루즈 슬리밍 탑 티셔츠 #; I. [몽키 LU] 육소호우 블랙 만능 상의 2018 가을 겨울 쇼트 양면 모직 코트 J. PROD 커플 반팔 동물 관리자 커플 착용 여름 티셔츠 여성 느슨한 흑백 반팔 홍콩 스타일 티셔츠 유행",D,D,1,0.34,1.0
12900,20508,6,G,"[13490, 13993]","[2558, 9893, 17985, 29296, 22926, 28533, 20508, 1859, 29854, 5692]",1. 팬 Zhiqiao 2018 새로운 여름 루즈한 반팔 여성 한국 스타일 홍콩 스타일 흰색 프린트 탑 복고풍 티셔츠 트렌드; 2. 여름 모자 영국 백인 숙녀 밀짚 모자 재즈 모자 실크 모자 태양 모자 해변 모자 여름 여행 태양 보호 모자,A. 여성을 위한 새로운 가을 겨울 버킷백 2018 유행 한국판 휴대용 크로스바디 다용도 심플 대용량 패션 숄더백; B. HEFANG 쥬얼리/그 팡 쥬얼리 제비 스트랩 칼라 925 스털링 실버 여성용 목걸이 초커 넥 스트랩; C. 낙타 브랜드 남성 의류 여름 남성 유행 인쇄 반팔 티셔츠 라운드 넥 반 소매 소년 의류 티셔츠; D. 가을 여성 바지 커프 로우 엣지 펜슬 바지 슬림핏 여성용 다크 9포인트 워시 청바지; E. KIZZME 신상 여성 가방 소가죽 버킷백 통근 대용량 휴대용 멀티 캐리 숄더백; F. Bytehare Drug Store 1718 복고풍 오류 프린트 트렌디한 남성 후드 슬림 스웨트 셔츠 커플 풀오버; G. 2018 새로운 한국 스타일 시크한 데님 반바지 여성 여름 슬림 로우 웨이스트 타이트 다재다능한 섹시 슈퍼 반바지 핫팬츠; H. 2018 봄 여성 신발 두꺼운 밑창 흰색 신발 새로운 플랫폼 신발 봄 다목적 캐주얼 신발 내부 높이 증가 여성 신발 2019; I. 여성 여름 2019 새로운 한국식 티셔츠를 위한 레인보우 컬러 슬림 라운드 넥 반소매 가로 스트라이프 티셔츠 니트 반팔 상의; J. [작은 하자는 반품 교환 불가] 무지 라운드넥 솔리드 컬러 니트 밑단 셔츠 중공 스플라이싱 긴팔 기질 티셔츠 x3146,G,G,1,0.34,1.0
27835,26886,2,C,"[27577, 22455]","[24339, 18921, 26886, 3892, 9442, 29891, 14573, 5548, 15823, 6363]",1. Cloud Life 다목적 슬림 워시드 찢어진 청바지 N6650; 2. 뜨거운 바람 봄 새로운 스타일 작은 신선한 흰색 신발 여성 플랫 하라주쿠 신발 레이스 업 패션 여성 캐주얼 신발 H14W7110,A. 2018 가을 겨울 신한식 학생용 소형 여성용 모직 코트 루즈하고 슬림하며 활용도가 높고 달콤한 모직 코트; B. 메이시스 여학생 심플 패션 트렌드 방수 시계 여성용 다이아몬드 시계 Anne Klein161001588; C. 여성용 가방 여름 작은 상큼한 패션 한국어 버전 심플한 원 숄더 크로스 바디 백 여성용 다용도 기능 버킷 백; D. Beibao 귀여운 신입생 가방 2019 봄 캐주얼 소형 원형 가방 여성용 맞춤형 숄더백 크로스 바디 핸드백; E. Artmi 빈 기성 여성용 가방 2018 새로운 패션 핸드백 여성용 편조 심플 다용도 원 숄더 크로스 바디; F. 여성 패션 트렌드를 위한 정품 TT 시계 심플한 컴팩트 정품 가죽 방수 개성 대기 절묘한 별이 빛나는 하늘 벨트 여성용 시계; G. 2018 여름 신상 로즈 골드 토성 진주 목걸이 팔찌 INS 기질 미백 전국 무료 배송; H. Xiaowei의 새로운 홍콩 스타일의 큰 모피 칼라 후드 시크한 면 코트 여성 긴 무릎 길이의 빵 코트 루즈한 재킷; I. Tianmeiyi 가을 새로운 캐주얼 신발 캔버스 신발 플랫 탄성 밴드 여성 신발 로퍼 K1701CM7; J. 오리지널 디자이너 여성용 가방 정품 가죽 휴대폰 동전 핸드백 선 중국 스타일 복고풍 소가죽 라운드 클러치 백,C,C,1,0.34,1.0
22571,13302,9,J,"[4027, 24395]","[17180, 23951, 13505, 352, 23313, 29703, 28347, 12510, 16844, 13302]",1. ittong 오리지널 디자인 여성 여름용 새 화이트 워시 로우 에지 하이 웨이스트 찢어진 데님 반바지; 2. Qigege ins 스웨트 셔츠 후드 초가을 여성 2018 새로운 한국 스타일 루즈한 긴 소매 중간 길이 CHIC 탑,"A. 여성용 모자, 챙이 넓은 선캡, 자외선 차단용 선캡, 트렌디하고 활용도가 높은 한국형 여성용 플랫 탑 밀짚모자, 여름에 상큼하고 산뜻하게 착용할 수 있는 모자; B. Pa Zhangjia 유럽역 봄철 의류 2019 신상 바지 블랙 스팽글 바지 스타 하이웨이스트 슬림 청바지 C. MOF 선물 가게 ""진주 귀걸이를 한 소녀""; 진주 귀걸이 긴 스타일 기질 선물 가게; D. 2018년 여름 여성 샌들 바오터우 신상 작은 굽 하이힐 패션 리벳 뾰족한 발가락 여성 샌들 중간 굽 샌들; E. 여성을 위한 작은 가방 2019 새로운 복고풍 트렌드 다재다능한 체인 작은 사각형 가방 한국식 심플한 원 숄더 크로스 바디 스네이크 헤드 백; F. MRA 하이탑 마틴 부츠 남성 부츠 영국식 다용도 미드탑 숏부츠 워크 부츠 플러스 벨벳 남성화 영국 트렌디 부츠; G. 여성용 Jeans 2019 봄 신상 한식 하이웨이스트 슬림 펜슬 팬츠 밝은 컬러의 슬림핏 9분 팬츠; H. 여성용 니트 드레스 2018 새로운 슬림핏 스트레치 7부 소매 사교계 명사 하이웨이스트 짧은 바닥 스커트 가을 겨울; I. Peijin 흑백 커플 야구 모자 새로운 금속 단풍잎 곡선 챙 모자 스트리트 패션 모자 여행 양산; J. ins 여성용 흰색 신발 봄 다목적 기본 가죽 학생 신발 플랫 솔 신발 정품 가죽 운동화 여성 캐주얼 신발",J,J,1,0.34,1.0
17254,27117,9,J,"[11935, 10566]","[20597, 13863, 19355, 21041, 25226, 15513, 14964, 3497, 4932, 27117]",1. [0] Zhenmei Shiqiu 메리 제인 원 버튼 할머니 신발 YNM10CQ7; 2. Lilith 오리지널 봄 신상 레트로 벨벳 서스펜더 브이넥 드레스 투피스 세트 긴팔 레이스 슬릿 블랙,"A. 베레모 여성 가을 ​​겨울 한국어 버전 일본 다용도 모직 베레모 영국 달콤하고 귀여운 호박 화가 모자; B. 훌라 훌라 여성용 메트로폴리스 체인 숄더 크로스백 스몰 스퀘어 백 피기백 여성용 가방 BGZ7; C. Nine West/九西 2018 봄 신상 단검 통근 하이힐 뾰족한 얕은 패션 여성 싱글 슈즈 D. 가을 겨울 남성 부츠 마틴 부츠에 벨벳 미드탑 숏부츠, 하이탑 트렌디 워크웨어, 영국 풍설 면화, 남성용 부츠; E. 여성을 위한 아름다운 여름과 여름 새로운 가을, 겨울 PU 가죽 재킷, 짧은 스타일, 패셔너블하고 다재다능하며 슬림핏 여성을 위한 한국식 조끼 코트; F. 가을 겨울 중기 무릎 높이의 모직 코트, 여성의 차가운 기질, 홍콩 풍미의 알파카 재킷; G. Xiaoyoujia 2019 새로운 수제 원래 복고풍 패션 휴대용 우체부 정품 가죽 어깨 크로스 바디 여성 캠브리지 가방",B,B,0,0.34,1.0
23812,18058,8,I,"[29124, 1244]","[28270, 6106, 14713, 26741, 13422, 28342, 24884, 15045, 18058, 10184]",1. [남부 스타일] 레트로 방황 가방 여성 2019 새로운 패션 다목적 간단한 여성 가방 어깨 크로스 바디 체인 가방; 2. Taojia 2019 봄 한국판 BF 루즈한 대비 컬러 스플리싱 데님 재킷 여성 루즈한 지퍼 캐주얼 재킷,"A. Handu Clothing House 2019 한식 여성 여름복 신입생 루즈핏 보텀 반팔 티셔츠 JW10853 Xiao; B. zsazsazsu 원피스 스트랩 하이힐 트렌디 샌들 여성 요정 스타일 기능 ZA98311-17; C. 부드러운 돼지 ● 신선하고 우아한 작은 스탠드 칼라 비즈 단추 디자인 가벼운 럭셔리 조랑말 프린트 드레스 여성 18 여름; D. 정품 Vans SK8-Hi 흑백 클래식 하이탑 남성 및 여성 신발 캔버스 신발 스케이트보드 신발 VN-0D5IB8C; E. Zeng Xiaoxian 프랑스 복고풍 코듀로이 스커트 가을 겨울 여성 하이웨이스트 짧은 스커트 A라인 스커트 슬림 힙 스커트; F. 4월 가을, 겨울에 일시적으로 선반에서 제거됩니다. G. MG 작은 코끼리 드레스 여성 여름 2018 신한식 트렌디한 슬림 A라인 스커트 레드 민소매 시크 스커트; H. 2018 여성 가을 ​​겨울 신상 짧은 부츠 두꺼운 굽 신축성 부츠 여성 부츠 하이힐 뾰족한 발가락 종아리 부츠 영국식 마틴 부츠; I. 장베이베이 아이벨 인터넷 연예인 청바지 여성 가을 ​​하이웨이스트 2018 신공 한국식 와이드 캐주얼 팬츠 J. 요정 가방 잠금 버클 여성을위한 작은 사각형 가방 가방 2019 여성을위한 새로운 어깨 가방 패션 체인 가방 여성을위한 크로스 바디 작은 가방",E,E,0,0.34,1.0
22029,17507,9,J,"[22886, 27114]","[13442, 17088, 23819, 4087, 19250, 27730, 25448, 752, 24738, 17507]",1. Handu Yishe 2019 신상 여름 여성 한국 스타일 중간 길이 스커트 기질 스커트 드레스 OY7321; 2. 비치 모자 여성용 파나마 모자 태양 모자 여름 신선한 해변 해변 모자 태양 모자 휴일 태양 보호 모자,"A. 여성용 샌들, 여성용 여름 패션 크리스탈 슬리퍼, 정품 가죽 플랫 플립 플롭, 가방 발가락 반 슬리퍼, 뾰족한 발가락 라인 석 가죽 슬리퍼; B. 한두이서 2018 신상 여성 여름복, 한국식 허리 슬림 스커트, 데님 원피스 OR7658 무궁화; C. 구미 스타일 여장화 트렌드 2018 가을 겨울 신상 마모 플랫 바닥 사각 발가락 사각 힐 부츠, 기질 짧은 부츠, 첼시 부츠; D. 뜨거운 공기 2018 여름 신상 여성 플랫폼 샌들 슬립 온 두꺼운 밑창 슬리퍼 샌들 H59W8201; E. 나는 Muse 봄의 새로운 다재다능한 개성을 지닌 럭셔리 반투명 골드 메탈 오목 및 볼록 광택 마이크로 지르콘 귀걸이를 좋아합니다. F. 여성을 위한 뾰족한 사각형 버클 플랫 슈즈 봄 가을 새로운 한국어 버전 다목적 얕은 물 다이아몬드 신부 들러리 신발 여성을 위한 연회 결혼식 신발; G.D 및 그리드 2018 가을 겨울 신상 플랫 첼시 부츠 영국 복고 마틴 부츠 여성 부츠 H. Xia Shiwen 여성용 봄 신작 스트리트 스타일 다용도 탑을 위한 맞춤형 올드 워시드 숏 데님 재킷; I. 여성을 위한 레트로 스트리트 레드 하이웨이스트 스커트 2018 가을 신상 순면 다용도 데님 A라인 스커트; J. 성격 기질이 있는 여성을 위한 2018 새로운 귀걸이 한국의 차가운 스타일 귀걸이 잠잘 때 벗을 필요가 없는 인터넷 연예인 귀걸이.",A,A,0,0.34,1.0
10274,15770,0,A,"[26541, 17457]","[15770, 18730, 19122, 18224, 25561, 27383, 27879, 510, 20252, 18668]","1. 여성용 Xiaoyoujia 가방 2018 새로운 수 놓은 홍콩 스타일 복고풍 작은 사각형 가방, 넓은 어깨 끈이 있는 여성용 싱글 숄더 크로스 바디 백; 2. 멜 마티스 초상화 틈새 프렌치 비대칭 귀걸이 클립, 귀를 뚫지 않은 여성용, 하이엔드 디자인과 심플함","A. 2018년 봄 가을 신상 한식 올 매치 작은 뾰족한 발가락 인터넷 연예인 짧은 부츠, 두꺼운 굽, 하이힐, 지퍼가 달린 검은색 마틴 부츠; B. Gungunjia의 여성용 투피스 슈트 스커트를 위한 패셔너블한 긴팔 레이스 스트라이프 거들 화이트 셔츠 드레스; C. 여성용 신상 미니백 에나멜 뱀머리 가방 2019 봄 여름 신상 인터넷 연예인 여장 가방 체인 숄더 크로스백 D. Yingru 민족 스타일 드레스 여성 봄 여름 새로운 중간 길이 가짜 투피스 복고풍 실크 크레이프 자수 롱 스커트; E. DIOR 디올 여성 가방 레이디 다이애나 가방 휴대용 크로스백; F. 아빠 신발 여성 정품 가죽 겨울 2019 신상 두꺼운 신발 플랫폼 단독 경량 캐주얼 홍콩 스타일 신발 여성 운동화; G. 메쉬 서스펜더 스커트 + 라펠 하이 웨이스트 우산 밑단 셔츠 드레스 투피스 세트; H. Ziqing 여성용 하이웨이스트 스트레이트 양복 바지 2018 가을 겨울 한국식 캐주얼 루즈 다용도 담배 바지 드레이프 9부 바지; I. Sancai 2017 가을 겨울 신상 풀오버 랜턴 소매 루즈한 니트 두꺼운 모직 스웨터 여성용 외투; J. Clothes Tiancheng 2018 겨울 신작 한국어 버전 플러스 벨벳 자수 후드 게으른 스타일 스웨트 셔츠 여학생을위한 인기 탑",B,B,0,0.34,1.0
21911,26056,4,E,"[14531, 14390]","[16742, 25047, 29950, 11543, 26056, 3149, 16383, 20017, 857, 8478]",1. 여성을 위한 가을 겨울 스웨터 2019 새로운 풀오버 짧은 바닥 스웨터 스웨터 한국식 하프 터틀넥 루즈함; 2. 모자 여성 봄 여름 캐주얼 전 경기 문자 자수 오리 모자 베이지 화이트 자외선 차단 바이저 야외 야구 모자,"A. September Mo Mo 2019 봄 신작 여성 문학 체크 무늬 뿔 단추 모직 재킷 한국식 루즈 탑; B. 2018 가을 새로운 한국 스타일 가짜 두 조각 격자 무늬 후드 Ins 스웨터 여성 풀오버 느슨한 긴 소매 BF 최고 유행; C. Sun Yuer 여성의 밝은 다이아몬드 긴 소매 스플리싱 블랙 드레스 2019 봄 가을 새로운 슬림핏과 서양 패션 D. GBOY 봄 스트리트 트렌드 패치워크 코듀로이 프린트 재킷 남자 일본 청소년 복고풍 라펠 컬러 블로킹 재킷; E. [1CP] 신상 브라운 모직 팬츠 하이웨이스트 슬림 그레이 스트레이트 와이드 9부 팬츠 여성용; F. Palm Home 유럽 역 ​​2019 신중공업 슬림 중장 봄 니트 원피스 여성 봄 스커트 G. Julishi 한국 버전은 트렌디한 패션 쉘에 다이아몬드를 더해 우아하고 심플한 스틸 벨트 기질의 여성 팔찌 시계입니다. H.comely/Kangli 2019 신상 핑크색 한자 버클 중공 슈즈 작은 상큼한 하이힐 I. Nine Wes/t玖西 봄 여름 오픈 토 화이트 양가죽 샌들, 물고기 입 두꺼운 하이힐; J. Yipinle 여성용 오리지널 대형 루즈 캐주얼 신축성 허리 화이트 찢어진 데님 반바지 2019 여름 새 스타일",E,E,1,0.34,1.0
14932,26910,1,B,"[20770, 29744]","[3629, 26910, 9882, 12949, 7776, 21903, 14970, 23794, 6956, 7052]","1. 여성용 엑스트라 파인 여행용 라피아 모자, 여름 및 한국 버전, 챙이 큰 비치 모자, 자외선 차단 선 바이저, 접이식; 2. 여성용 리본 모조 진주 귀걸이, 긴 펜던트, 한국식 심플한 개성, 작고 상큼한 귀걸이와 귀걸이",A. 여성용 외투 2018 가을 겨울 신상 소가죽 토끼털 토캡 플랫솔 게으른 노새용 화이트 칼라 뷰티 모피 슬리퍼; B. MALI/부드러운 바람 서스펜더 스커트 여성 여름복 2018 신상 시크 브이넥 민소매 주름 원피스 중장 스타일; C. 광대역 크로스백 2019 새로운 트렌디한 빈티지 소녀 크로스백 여름 소형 가방 다용도 여성용 가방 숄더백; D. MG 리틀 엘리펀트 하이 웨이스트 와이드 레그 팬츠 여성 여름 얇은 루즈 슬리밍 스포츠 스타일 캐주얼 바지 새로운 홍콩 스타일 쉬폰 바지; E. 자두 익은 하이 웨이스트 시폰 긴 소매 드레스 복고 홍콩 스타일 폴카 도트 선녀 롱 드레스 2019 봄 신상; F.8월 부진한 한두복 2018 한국 여장 가을 신상 9부 소매 티셔츠 AA11934; G. MG Little Elephant 여성용 하프 터틀넥 베이지 스웨터 게으른 2018 신상 풀오버 얼짱 슬림 니트 바닥 셔츠; H. 여성 여름 문학 복고풍 숲 치마 여름 학생 숲 소녀 쉬폰 스커트 요정 스타일을 위한 작은 신선한 꽃 드레스; I. AIMIGAO 가을 겨울 핫 세일 소가죽 스퀘어 토 방수 플랫폼 스틸레토 사이드 지퍼 숏부츠 여성용; J. Pumpkin Valley 셔츠 여성 2018 가을 새로운 스타일 한국 기질 흰색 긴팔 셔츠 세련된 가을 탑 C272,H,H,0,0.34,1.0
7417,27776,1,B,"[19824, 12417]","[25459, 27776, 6297, 23774, 693, 6458, 21187, 27353, 6798, 6337]",1. 부드러운 여성 운동화 2019 신춘 한국판 ulzzang 초핫 두꺼운 밑창 다용도 대학 거리 촬영 흰색 신발; 2. Xiaoyoujia XIAOYOUBAG 여성용 와이드 숄더 스트랩 버킷 백 2019 새로운 패션 다목적 싱글 숄더 크로스 바디 백 여성용 가방,"A. 첼시 여성용 부츠, 2018 신형 가을 겨울 여성화, 플랫 밑창 만능 인터넷 연예인 단통 플러스 벨벳 조각 마틴 부츠; B. Xiaoyi 여성이 가을에 입는 맞춤 제작 블랙 레깅스, 한국식 고탄성 타이트 레깅스, 슬림 펜슬 팬츠; C. 한국식 중공 로마 숫자 싱글 다이아몬드 팔찌 18k 로즈 골드 남녀 커플 팔찌 티타늄 스틸 컬러 골드 액세서리; D. Handu Yishe 2018 새로운 봄 의류 여성 레이스 업 바닥 스커트 요정 쉬폰 드레스 MR7921汩; E. 오리지널 모리 걸 부족 컨트리 패션 모직 스커트 스몰 a 라인 스커트 하이 웨이스트 스프링 스커트 2019 신규 여성; F. Handu Yishe 2018 신상 여성 봄 의류 루즈 슬림 긴팔 바닥 티셔츠 OU10484 Yao; G. 기질 S925 스털링 실버 네잎 클로버 진주 귀걸이 여성용, 일본 및 한국 패션 슈퍼 플래시 지르콘 항 알레르기 귀걸이; H. Bettychow 여장, 만능 미드웨이스트 마이크로 플레어 청바지, 슬릿 슬림 9부 팬츠, 가을 신상품 I. 삼촌 레이스업 마틴 부츠 여성용 2018 신작 가을 겨울 로우힐 슬리밍 블랙 가죽 다용도 사이드 지퍼 숏부츠; J. 여성 풀오버 느슨한 슬리밍 요정 기질 긴팔 울 스웨터를위한 봄 새로운 한국 스타일 홀터넥 넥 스웨터",F,F,0,0.34,1.0
